year;country;word;frequency;count;%_headlines;word_len;freq_rank;hfreq_rank;theme
2016;South Africa;death;26;1010;2.5742574;5;730;730;crime and violence
2017;South Africa;death;49;2320;2.112069;5;730;730;crime and violence
2018;South Africa;death;86;3204;2.6841448;5;730;730;crime and violence
2019;South Africa;death;120;3582;3.3500838;5;730;730;crime and violence
2020;South Africa;death;113;3882;2.9108707;5;730;730;crime and violence
2021;South Africa;death;92;2553;3.6036036;5;730;730;crime and violence
2010;South Africa;rape;4;64;6.25;4;737;737;crime and violence
2011;South Africa;rape;11;239;4.6025105;4;737;737;crime and violence
2012;South Africa;rape;15;355;4.2253521;4;737;737;crime and violence
2013;South Africa;rape;21;402;5.2238806;4;737;737;crime and violence
2014;South Africa;rape;18;400;4.5;4;737;737;crime and violence
2015;South Africa;rape;25;580;4.3103448;4;737;737;crime and violence
2016;South Africa;rape;38;1010;3.7623762;4;737;737;crime and violence
2017;South Africa;rape;84;2320;3.6206897;4;737;737;crime and violence
2018;South Africa;rape;93;3204;2.9026217;4;737;737;crime and violence
2019;South Africa;rape;170;3582;4.745952;4;737;737;crime and violence
2020;South Africa;rape;206;3882;5.306543;4;737;737;crime and violence
2021;South Africa;rape;112;2553;4.3869957;4;737;737;crime and violence
2010;South Africa;killer;1;64;1.5625;6;740;740;crime and violence
2011;South Africa;killer;3;239;1.2552301;6;740;740;crime and violence
2012;South Africa;killer;2;355;0.5633803;6;740;740;crime and violence
2013;South Africa;killer;3;402;0.7462687;6;740;740;crime and violence
2014;South Africa;killer;5;400;1.25;6;740;740;crime and violence
2015;South Africa;killer;3;580;0.5172414;6;740;740;crime and violence
2016;South Africa;killer;7;1010;0.6930693;6;740;740;crime and violence
2017;South Africa;killer;19;2320;0.8189655;6;740;740;crime and violence
2018;South Africa;killer;30;3204;0.9363296;6;740;740;crime and violence
2019;South Africa;killer;33;3582;0.921273;6;740;740;crime and violence
2020;South Africa;killer;21;3882;0.5409583;6;740;740;crime and violence
2021;South Africa;killer;26;2553;1.0184097;6;740;740;crime and violence
2010;South Africa;sex;1;64;1.5625;3;742;742;female stereotypes
2011;South Africa;sex;5;239;2.0920502;3;742;742;female stereotypes
2012;South Africa;sex;7;355;1.971831;3;742;742;female stereotypes
2013;South Africa;sex;7;402;1.7412935;3;742;742;female stereotypes
2014;South Africa;sex;10;400;2.5;3;742;742;female stereotypes
2015;South Africa;sex;8;580;1.3793103;3;742;742;female stereotypes
2016;South Africa;sex;17;1010;1.6831683;3;742;742;female stereotypes
2017;South Africa;sex;29;2320;1.25;3;742;742;female stereotypes
2018;South Africa;sex;22;3204;0.6866417;3;742;742;female stereotypes
2019;South Africa;sex;45;3582;1.2562814;3;742;742;female stereotypes
2020;South Africa;sex;22;3882;0.5667182;3;742;742;female stereotypes
2021;South Africa;sex;23;2553;0.9009009;3;742;742;female stereotypes
2010;South Africa;victim;1;64;1.5625;6;744;744;female stereotypes
2012;South Africa;victim;3;355;0.8450704;6;744;744;female stereotypes
2013;South Africa;victim;7;402;1.7412935;6;744;744;female stereotypes
2014;South Africa;victim;1;400;0.25;6;744;744;female stereotypes
2015;South Africa;victim;8;580;1.3793103;6;744;744;female stereotypes
2016;South Africa;victim;5;1010;0.4950495;6;744;744;female stereotypes
2017;South Africa;victim;25;2320;1.0775862;6;744;744;female stereotypes
2018;South Africa;victim;17;3204;0.5305868;6;744;744;female stereotypes
2019;South Africa;victim;25;3582;0.6979341;6;744;744;female stereotypes
2020;South Africa;victim;22;3882;0.5667182;6;744;744;female stereotypes
2021;South Africa;victim;21;2553;0.8225617;6;744;744;female stereotypes
2010;South Africa;violence;1;64;1.5625;8;747;747;crime and violence
2013;South Africa;violence;2;402;0.4975124;8;747;747;crime and violence
2015;South Africa;violence;1;580;0.17241379999999;8;747;747;crime and violence
2016;South Africa;violence;2;1010;0.1980198;8;747;747;crime and violence
2017;South Africa;violence;22;2320;0.9482759;8;747;747;crime and violence
2018;South Africa;violence;23;3204;0.7178527;8;747;747;crime and violence
2019;South Africa;violence;42;3582;1.1725293;8;747;747;crime and violence
2020;South Africa;violence;39;3882;1.0046368;8;747;747;crime and violence
2021;South Africa;violence;18;2553;0.7050529;8;747;747;crime and violence
2010;South Africa;love;2;128;1.5625;4;752;754;female stereotypes
2011;South Africa;love;3;478;0.6276151;4;752;754;female stereotypes
2012;South Africa;love;9;710;1.2676056;4;752;754;female stereotypes
2013;South Africa;love;11;804;1.3681592;4;752;754;female stereotypes
2014;South Africa;love;5;800;0.625;4;752;754;female stereotypes
2015;South Africa;love;6;1160;0.5172414;4;752;754;female stereotypes
2016;South Africa;love;12;2020;0.5940594;4;752;754;female stereotypes
2017;South Africa;love;33;4640;0.7112069;4;752;754;female stereotypes
2018;South Africa;love;52;6408;0.8114856;4;752;754;female stereotypes
2019;South Africa;love;44;7164;0.614182;4;752;754;female stereotypes
2020;South Africa;love;34;7764;0.4379186;4;752;754;female stereotypes
2021;South Africa;love;26;5106;0.5092049;4;752;754;female stereotypes
2010;South Africa;girlfriend;1;64;1.5625;10;754;753;female stereotypes
2014;South Africa;girlfriend;1;400;0.25;10;754;753;female stereotypes
2015;South Africa;girlfriend;6;580;1.0344828;10;754;753;female stereotypes
2016;South Africa;girlfriend;3;1010;0.2970297;10;754;753;female stereotypes
2017;South Africa;girlfriend;7;2320;0.3017241;10;754;753;female stereotypes
2018;South Africa;girlfriend;12;3204;0.3745318;10;754;753;female stereotypes
2019;South Africa;girlfriend;12;3582;0.3350084;10;754;753;female stereotypes
2020;South Africa;girlfriend;26;3882;0.6697579;10;754;753;female stereotypes
2021;South Africa;girlfriend;13;2553;0.5092049;10;754;753;female stereotypes
2010;South Africa;force;1;64;1.5625;5;755;755;crime and violence
2012;South Africa;force;2;355;0.5633803;5;755;755;crime and violence
2013;South Africa;force;1;402;0.2487562;5;755;755;crime and violence
2014;South Africa;force;2;400;0.5;5;755;755;crime and violence
2016;South Africa;force;3;1010;0.2970297;5;755;755;crime and violence
2017;South Africa;force;10;2320;0.4310345;5;755;755;crime and violence
2018;South Africa;force;23;3204;0.7178527;5;755;755;crime and violence
2019;South Africa;force;25;3582;0.6979341;5;755;755;crime and violence
2020;South Africa;force;23;3882;0.5924781;5;755;755;crime and violence
2021;South Africa;force;12;2553;0.4700353;5;755;755;crime and violence
2010;South Africa;mayor;1;64;1.5625;5;759;759;empowerment
2013;South Africa;mayor;1;402;0.2487562;5;759;759;empowerment
2014;South Africa;mayor;1;400;0.25;5;759;759;empowerment
2016;South Africa;mayor;6;1010;0.5940594;5;759;759;empowerment
2017;South Africa;mayor;3;2320;0.1293103;5;759;759;empowerment
2018;South Africa;mayor;7;3204;0.2184769;5;759;759;empowerment
2019;South Africa;mayor;11;3582;0.307091;5;759;759;empowerment
2020;South Africa;mayor;1;3882;0.0257599;5;759;759;empowerment
2021;South Africa;mayor;8;2553;0.3133568;5;759;759;empowerment
2010;South Africa;famous;1;64;1.5625;6;776;776;empowerment
2013;South Africa;famous;1;402;0.2487562;6;776;776;empowerment
2018;South Africa;famous;4;3204;0.12484389999999;6;776;776;empowerment
2019;South Africa;famous;3;3582;0.0837521;6;776;776;empowerment
2020;South Africa;famous;1;3882;0.0257599;6;776;776;empowerment
2021;South Africa;famous;4;2553;0.1566784;6;776;776;empowerment
2010;South Africa;beautiful;1;64;1.5625;9;778;778;female stereotypes
2011;South Africa;beautiful;2;239;0.8368201;9;778;778;female stereotypes
2013;South Africa;beautiful;2;402;0.4975124;9;778;778;female stereotypes
2014;South Africa;beautiful;1;400;0.25;9;778;778;female stereotypes
2015;South Africa;beautiful;3;580;0.5172414;9;778;778;female stereotypes
2017;South Africa;beautiful;2;2320;0.08620689999999;9;778;778;female stereotypes
2018;South Africa;beautiful;7;3204;0.2184769;9;778;778;female stereotypes
2019;South Africa;beautiful;6;3582;0.1675042;9;778;778;female stereotypes
2020;South Africa;beautiful;2;3882;0.0515198;9;778;778;female stereotypes
2021;South Africa;beautiful;3;2553;0.1175088;9;778;778;female stereotypes
2010;South Africa;breast;1;64;1.5625;6;781;781;female stereotypes
2011;South Africa;breast;1;239;0.41841;6;781;781;female stereotypes
2013;South Africa;breast;1;402;0.2487562;6;781;781;female stereotypes
2014;South Africa;breast;1;400;0.25;6;781;781;female stereotypes
2015;South Africa;breast;2;580;0.3448276;6;781;781;female stereotypes
2016;South Africa;breast;1;1010;0.0990099;6;781;781;female stereotypes
2017;South Africa;breast;1;2320;0.0431034;6;781;781;female stereotypes
2018;South Africa;breast;5;3204;0.15605489999999;6;781;781;female stereotypes
2019;South Africa;breast;7;3582;0.1954216;6;781;781;female stereotypes
2020;South Africa;breast;5;3882;0.1287996;6;781;781;female stereotypes
2021;South Africa;breast;1;2553;0.0391696;6;781;781;female stereotypes
2010;South Africa;feminist;1;64;1.5625;8;782;782;empowerment
2012;South Africa;feminist;1;355;0.2816901;8;782;782;empowerment
2015;South Africa;feminist;2;580;0.3448276;8;782;782;empowerment
2016;South Africa;feminist;1;1010;0.0990099;8;782;782;empowerment
2017;South Africa;feminist;1;2320;0.0431034;8;782;782;empowerment
2018;South Africa;feminist;4;3204;0.12484389999999;8;782;782;empowerment
2019;South Africa;feminist;3;3582;0.0837521;8;782;782;empowerment
2020;South Africa;feminist;1;3882;0.0257599;8;782;782;empowerment
2021;South Africa;feminist;1;2553;0.0391696;8;782;782;empowerment
2010;South Africa;sexy;1;64;1.5625;4;785;785;female stereotypes
2011;South Africa;sexy;1;239;0.41841;4;785;785;female stereotypes
2012;South Africa;sexy;1;355;0.2816901;4;785;785;female stereotypes
2013;South Africa;sexy;3;402;0.7462687;4;785;785;female stereotypes
2014;South Africa;sexy;2;400;0.5;4;785;785;female stereotypes
2015;South Africa;sexy;2;580;0.3448276;4;785;785;female stereotypes
2016;South Africa;sexy;1;1010;0.0990099;4;785;785;female stereotypes
2017;South Africa;sexy;6;2320;0.2586207;4;785;785;female stereotypes
2018;South Africa;sexy;1;3204;0.031211;4;785;785;female stereotypes
2019;South Africa;sexy;5;3582;0.1395868;4;785;785;female stereotypes
2020;South Africa;sexy;2;3882;0.0515198;4;785;785;female stereotypes
2021;South Africa;sexy;1;2553;0.0391696;4;785;785;female stereotypes
2016;South Africa;elect;1;1010;0.0990099;5;826;826;empowerment
2017;South Africa;elect;1;2320;0.0431034;5;826;826;empowerment
2018;South Africa;elect;13;3204;0.4057428;5;826;826;empowerment
2019;South Africa;elect;2;3582;0.05583469999999;5;826;826;empowerment
2020;South Africa;elect;1;3882;0.0257599;5;826;826;empowerment
2011;South Africa;grope;1;239;0.41841;5;837;837;crime and violence
2018;South Africa;hijab;1;3204;0.031211;5;841;841;race, ethnicity and identity
2019;South Africa;hijab;1;3582;0.0279174;5;841;841;race, ethnicity and identity
2020;South Africa;hijab;1;3882;0.0257599;5;841;841;race, ethnicity and identity
2020;South Africa;housewife;1;3882;0.0257599;9;845;845;female stereotypes
2016;South Africa;married;4;1010;0.3960396;7;875;875;female stereotypes
2017;South Africa;married;4;2320;0.17241379999999;7;875;875;female stereotypes
2019;South Africa;married;4;3582;0.1116695;7;875;875;female stereotypes
2020;South Africa;married;1;3882;0.0257599;7;875;875;female stereotypes
2012;South Africa;pretty;1;355;0.2816901;6;909;909;female stereotypes
2014;South Africa;pretty;1;400;0.25;6;909;909;female stereotypes
2016;South Africa;pretty;2;1010;0.1980198;6;909;909;female stereotypes
2017;South Africa;pretty;2;2320;0.08620689999999;6;909;909;female stereotypes
2018;South Africa;pretty;6;3204;0.1872659;6;909;909;female stereotypes
2019;South Africa;pretty;1;3582;0.0279174;6;909;909;female stereotypes
2018;South Africa;temple;1;3204;0.031211;6;933;933;race, ethnicity and identity
2019;South Africa;temple;1;3582;0.0279174;6;933;933;race, ethnicity and identity
2013;South Africa;writer;1;402;0.2487562;6;945;945;empowerment
2018;South Africa;writer;1;3204;0.031211;6;945;945;empowerment
2019;South Africa;writer;2;3582;0.05583469999999;6;945;945;empowerment
2020;South Africa;writer;3;3882;0.0772798;6;945;945;empowerment
2012;UK;violence;3;3971;0.0755477;8;12;12;crime and violence
2013;UK;violence;17;5869;0.2896575;8;12;12;crime and violence
2014;UK;violence;31;6977;0.444317;8;12;12;crime and violence
2015;UK;violence;29;8477;0.3421022;8;12;12;crime and violence
2016;UK;violence;27;11237;0.2402777;8;12;12;crime and violence
2017;UK;violence;33;12426;0.2655722;8;12;12;crime and violence
2018;UK;violence;28;12793;0.2188697;8;12;12;crime and violence
2019;UK;violence;48;15504;0.3095975;8;12;12;crime and violence
2020;UK;violence;54;15622;0.3456664;8;12;12;crime and violence
2021;UK;violence;62;10539;0.58829109999999;8;12;12;crime and violence
2011;UK;allegedly;3;2397;0.1251564;9;20;20;crime and violence
2012;UK;allegedly;2;3971;0.0503651;9;20;20;crime and violence
2013;UK;allegedly;3;5869;0.051116;9;20;20;crime and violence
2014;UK;allegedly;9;6977;0.1289953;9;20;20;crime and violence
2015;UK;allegedly;18;8477;0.2123393;9;20;20;crime and violence
2016;UK;allegedly;22;11237;0.1957818;9;20;20;crime and violence
2017;UK;allegedly;26;12426;0.2092387;9;20;20;crime and violence
2018;UK;allegedly;49;12793;0.383022;9;20;20;crime and violence
2019;UK;allegedly;72;15504;0.4643963;9;20;20;crime and violence
2020;UK;allegedly;57;15622;0.3648701;9;20;20;crime and violence
2021;UK;allegedly;45;10539;0.4269855;9;20;20;crime and violence
2011;UK;gender;3;2397;0.1251564;6;38;38;race, ethnicity and identity
2012;UK;gender;10;3971;0.2518257;6;38;38;race, ethnicity and identity
2013;UK;gender;15;5869;0.2555802;6;38;38;race, ethnicity and identity
2014;UK;gender;26;6977;0.372653;6;38;38;race, ethnicity and identity
2015;UK;gender;44;8477;0.5190516;6;38;38;race, ethnicity and identity
2016;UK;gender;57;11237;0.5072528;6;38;38;race, ethnicity and identity
2017;UK;gender;72;12426;0.5794302;6;38;38;race, ethnicity and identity
2018;UK;gender;84;12793;0.6566091;6;38;38;race, ethnicity and identity
2019;UK;gender;109;15504;0.7030444;6;38;38;race, ethnicity and identity
2020;UK;gender;68;15622;0.4352836;6;38;38;race, ethnicity and identity
2021;UK;gender;33;10539;0.3131227;6;38;38;race, ethnicity and identity
2011;UK;abduct;1;2397;0.0417188;6;54;53;crime and violence
2012;UK;abduct;1;3971;0.0251826;6;54;53;crime and violence
2013;UK;abduct;7;5869;0.1192707;6;54;53;crime and violence
2014;UK;abduct;5;6977;0.071664;6;54;53;crime and violence
2015;UK;abduct;8;8477;0.094373;6;54;53;crime and violence
2016;UK;abduct;9;11237;0.0800926;6;54;53;crime and violence
2017;UK;abduct;15;12426;0.1207146;6;54;53;crime and violence
2018;UK;abduct;8;12793;0.0625342;6;54;53;crime and violence
2019;UK;abduct;6;15504;0.0386997;6;54;53;crime and violence
2020;UK;abduct;20;15622;0.1280246;6;54;53;crime and violence
2021;UK;abduct;24;10539;0.2277256;6;54;53;crime and violence
2012;UK;harass;1;3971;0.0251826;6;61;60;crime and violence
2013;UK;harass;3;5869;0.051116;6;61;60;crime and violence
2014;UK;harass;6;6977;0.0859968;6;61;60;crime and violence
2015;UK;harass;6;8477;0.0707798;6;61;60;crime and violence
2016;UK;harass;17;11237;0.1512859;6;61;60;crime and violence
2017;UK;harass;25;12426;0.2011911;6;61;60;crime and violence
2018;UK;harass;34;12793;0.2657703;6;61;60;crime and violence
2019;UK;harass;22;15504;0.14189889999999;6;61;60;crime and violence
2020;UK;harass;19;15622;0.12162339999999;6;61;60;crime and violence
2021;UK;harass;22;10539;0.2087485;6;61;60;crime and violence
2011;UK;relationship;6;2397;0.2503129;12;63;62;female stereotypes
2012;UK;relationship;9;3971;0.2266432;12;63;62;female stereotypes
2013;UK;relationship;15;5869;0.2555802;12;63;62;female stereotypes
2014;UK;relationship;20;6977;0.2866562;12;63;62;female stereotypes
2015;UK;relationship;25;8477;0.2949157;12;63;62;female stereotypes
2016;UK;relationship;39;11237;0.3470677;12;63;62;female stereotypes
2017;UK;relationship;48;12426;0.3862868;12;63;62;female stereotypes
2018;UK;relationship;29;12793;0.2266865;12;63;62;female stereotypes
2019;UK;relationship;48;15504;0.3095975;12;63;62;female stereotypes
2020;UK;relationship;62;15622;0.3968762;12;63;62;female stereotypes
2021;UK;relationship;22;10539;0.2087485;12;63;62;female stereotypes
2012;UK;brutal;2;3971;0.0503651;6;65;64;crime and violence
2013;UK;brutal;8;5869;0.1363094;6;65;64;crime and violence
2014;UK;brutal;7;6977;0.1003297;6;65;64;crime and violence
2015;UK;brutal;20;8477;0.2359325;6;65;64;crime and violence
2016;UK;brutal;30;11237;0.2669752;6;65;64;crime and violence
2017;UK;brutal;28;12426;0.225334;6;65;64;crime and violence
